"SrNo","StateID","StationID","VC","date_from","date_to"
"1129","18","8","1.669","2021-04-01","2021-04-30"
"1130","18","13","0.000","2021-04-01","2021-04-30"
"1131","18","14","2.108","2021-04-01","2021-04-30"
"1132","18","15","0.000","2021-04-01","2021-04-30"
"1133","18","16","0.000","2021-04-01","2021-04-30"
"1134","18","21","0.000","2021-04-01","2021-04-30"
"1135","18","22","2.263","2021-04-01","2021-04-30"
"1136","18","23","0.000","2021-04-01","2021-04-30"
"1137","18","24","0.000","2021-04-01","2021-04-30"
"1138","18","57","0.000","2021-04-01","2021-04-30"
"1139","18","61","0.000","2021-04-01","2021-04-30"
"1140","18","62","0.000","2021-04-01","2021-04-30"
"1141","18","63","0.000","2021-04-01","2021-04-30"
"1142","18","69","0.000","2021-04-01","2021-04-30"
"1143","18","70","0.000","2021-04-01","2021-04-30"
"1144","18","71","2.034","2021-04-01","2021-04-30"
"1145","18","72","0.000","2021-04-01","2021-04-30"
"1146","18","73","0.000","2021-04-01","2021-04-30"
"1147","18","75","3.215","2021-04-01","2021-04-30"
"1148","18","85","0.000","2021-04-01","2021-04-30"
"1149","18","90","0.000","2021-04-01","2021-04-30"
"1150","18","91","0.000","2021-04-01","2021-04-30"
"1151","18","98","2.901","2021-04-01","2021-04-30"
"1152","18","99","1.640","2021-04-01","2021-04-30"
"1153","18","100","0.000","2021-04-01","2021-04-30"
"1154","18","101","0.000","2021-04-01","2021-04-30"
"1155","18","102","0.000","2021-04-01","2021-04-30"
"1156","18","128","0.000","2021-04-01","2021-04-30"
"1157","18","134","2.475","2021-04-01","2021-04-30"
"1158","18","135","3.376","2021-04-01","2021-04-30"
"1159","18","139","3.474","2021-04-01","2021-04-30"
"1160","18","141","0.734","2021-04-01","2021-04-30"
"1161","18","148","0.000","2021-04-01","2021-04-30"
"1162","18","150","0.000","2021-04-01","2021-04-30"
"1163","18","151","0.000","2021-04-01","2021-04-30"
"1164","18","152","1.656","2021-04-01","2021-04-30"
"1165","18","153","0.000","2021-04-01","2021-04-30"
"1166","18","154","0.000","2021-04-01","2021-04-30"
"1167","18","159","2.903","2021-04-01","2021-04-30"
"1168","18","162","2.083","2021-04-01","2021-04-30"
"1169","18","163","0.000","2021-04-01","2021-04-30"
"1170","18","170","0.000","2021-04-01","2021-04-30"
"1171","18","180","0.000","2021-04-01","2021-04-30"
"1172","18","189","1.422","2021-04-01","2021-04-30"
"1173","18","190","1.393","2021-04-01","2021-04-30"
"1174","18","196","0.000","2021-04-01","2021-04-30"
"1175","18","198","2.124","2021-04-01","2021-04-30"
"1176","18","213","0.000","2021-04-01","2021-04-30"
"1177","18","216","2.561","2021-04-01","2021-04-30"
"1178","18","223","2.688","2021-04-01","2021-04-30"
"1179","18","224","2.935","2021-04-01","2021-04-30"
"1180","18","227","0.000","2021-04-01","2021-04-30"
"1181","18","235","0.000","2021-04-01","2021-04-30"
"1182","18","240","0.000","2021-04-01","2021-04-30"
"1183","18","255","0.000","2021-04-01","2021-04-30"
"1184","18","266","0.000","2021-04-01","2021-04-30"
"1185","18","272","0.000","2021-04-01","2021-04-30"
"1186","18","275","0.000","2021-04-01","2021-04-30"
"1187","18","281","0.000","2021-04-01","2021-04-30"
"1188","18","285","0.000","2021-04-01","2021-04-30"
"1189","18","300","0.000","2021-04-01","2021-04-30"
"1190","18","305","0.000","2021-04-01","2021-04-30"
"1191","18","315","0.000","2021-04-01","2021-04-30"
"1192","18","316","1.404","2021-04-01","2021-04-30"
"1193","18","317","1.400","2021-04-01","2021-04-30"
"1194","18","318","1.382","2021-04-01","2021-04-30"
"1195","18","331","0.000","2021-04-01","2021-04-30"
"1196","18","333","1.508","2021-04-01","2021-04-30"
"1197","18","334","0.000","2021-04-01","2021-04-30"
"1198","18","336","0.000","2021-04-01","2021-04-30"
"1199","18","341","0.000","2021-04-01","2021-04-30"
"1200","18","343","1.467","2021-04-01","2021-04-30"
"1201","18","344","0.000","2021-04-01","2021-04-30"
"1202","18","345","1.417","2021-04-01","2021-04-30"
"1203","18","346","1.462","2021-04-01","2021-04-30"
"1204","18","350","3.396","2021-04-01","2021-04-30"
"1205","18","352","0.000","2021-04-01","2021-04-30"
"1206","18","361","0.000","2021-04-01","2021-04-30"
"1207","18","374","2.665","2021-04-01","2021-04-30"
"1208","18","376","0.000","2021-04-01","2021-04-30"
"1209","18","379","0.000","2021-04-01","2021-04-30"
"1210","18","384","0.000","2021-04-01","2021-04-30"
"1211","18","404","3.163","2021-04-01","2021-04-30"
"1212","18","405","3.191","2021-04-01","2021-04-30"
"1213","18","406","3.030","2021-04-01","2021-04-30"
"1214","18","407","2.981","2021-04-01","2021-04-30"
"1215","18","413","0.000","2021-04-01","2021-04-30"
"1216","18","414","0.000","2021-04-01","2021-04-30"
"1217","18","426","1.783","2021-04-01","2021-04-30"
"1218","18","427","1.724","2021-04-01","2021-04-30"
"1219","18","428","1.746","2021-04-01","2021-04-30"
"1220","18","429","1.716","2021-04-01","2021-04-30"
"1221","18","430","1.760","2021-04-01","2021-04-30"
"1222","18","436","0.000","2021-04-01","2021-04-30"
"1223","18","463","4.380","2021-04-01","2021-04-30"
"1224","18","464","1.660","2021-04-01","2021-04-30"
"1225","18","465","3.811","2021-04-01","2021-04-30"
"1226","18","466","3.849","2021-04-01","2021-04-30"
"1227","18","467","2.711","2021-04-01","2021-04-30"
"1228","18","468","2.768","2021-04-01","2021-04-30"
"1229","18","469","1.971","2021-04-01","2021-04-30"
"1230","18","470","2.647","2021-04-01","2021-04-30"
"1231","18","471","2.648","2021-04-01","2021-04-30"
"1232","18","472","4.380","2021-04-01","2021-04-30"
"1233","18","473","1.773","2021-04-01","2021-04-30"
"1234","18","474","2.107","2021-04-01","2021-04-30"
"1235","18","475","2.747","2021-04-01","2021-04-30"
"1236","18","476","2.657","2021-04-01","2021-04-30"
"1237","18","477","3.998","2021-04-01","2021-04-30"
"1238","18","478","2.664","2021-04-01","2021-04-30"
"1239","18","8","1.700","2021-03-01","2021-03-31"
"1240","18","13","0.000","2021-03-01","2021-03-31"
"1241","18","14","2.097","2021-03-01","2021-03-31"
"1242","18","15","0.000","2021-03-01","2021-03-31"
"1243","18","16","0.000","2021-03-01","2021-03-31"
"1244","18","21","0.000","2021-03-01","2021-03-31"
"1245","18","22","2.145","2021-03-01","2021-03-31"
"1246","18","23","0.000","2021-03-01","2021-03-31"
"1247","18","24","0.000","2021-03-01","2021-03-31"
"1248","18","57","0.000","2021-03-01","2021-03-31"
"1249","18","61","0.000","2021-03-01","2021-03-31"
"1250","18","62","0.000","2021-03-01","2021-03-31"
"1251","18","63","0.000","2021-03-01","2021-03-31"
"1252","18","69","0.000","2021-03-01","2021-03-31"
"1253","18","70","0.000","2021-03-01","2021-03-31"
"1254","18","71","2.084","2021-03-01","2021-03-31"
"1255","18","72","0.000","2021-03-01","2021-03-31"
"1256","18","73","0.000","2021-03-01","2021-03-31"
"1257","18","75","3.103","2021-03-01","2021-03-31"
"1258","18","85","0.000","2021-03-01","2021-03-31"
"1259","18","90","0.000","2021-03-01","2021-03-31"
"1260","18","91","0.000","2021-03-01","2021-03-31"
"1261","18","98","2.817","2021-03-01","2021-03-31"
"1262","18","99","1.656","2021-03-01","2021-03-31"
"1263","18","100","0.000","2021-03-01","2021-03-31"
"1264","18","101","0.000","2021-03-01","2021-03-31"
"1265","18","102","0.000","2021-03-01","2021-03-31"
"1266","18","128","0.000","2021-03-01","2021-03-31"
"1267","18","134","2.686","2021-03-01","2021-03-31"
"1268","18","135","3.281","2021-03-01","2021-03-31"
"1269","18","139","3.317","2021-03-01","2021-03-31"
"1270","18","141","0.692","2021-03-01","2021-03-31"
"1271","18","148","0.000","2021-03-01","2021-03-31"
"1272","18","150","1.661","2021-03-01","2021-03-31"
"1273","18","151","0.000","2021-03-01","2021-03-31"
"1274","18","152","0.000","2021-03-01","2021-03-31"
"1275","18","153","0.000","2021-03-01","2021-03-31"
"1276","18","154","0.000","2021-03-01","2021-03-31"
"1277","18","159","2.907","2021-03-01","2021-03-31"
"1278","18","162","2.177","2021-03-01","2021-03-31"
"1279","18","163","0.000","2021-03-01","2021-03-31"
"1280","18","170","0.000","2021-03-01","2021-03-31"
"1281","18","180","0.000","2021-03-01","2021-03-31"
"1282","18","189","1.458","2021-03-01","2021-03-31"
"1283","18","190","1.428","2021-03-01","2021-03-31"
"1284","18","196","0.000","2021-03-01","2021-03-31"
"1285","18","198","2.119","2021-03-01","2021-03-31"
"1286","18","213","0.000","2021-03-01","2021-03-31"
"1287","18","216","2.519","2021-03-01","2021-03-31"
"1288","18","223","2.736","2021-03-01","2021-03-31"
"1289","18","224","3.050","2021-03-01","2021-03-31"
"1290","18","227","0.000","2021-03-01","2021-03-31"
"1291","18","235","0.000","2021-03-01","2021-03-31"
"1292","18","240","0.000","2021-03-01","2021-03-31"
"1293","18","255","0.000","2021-03-01","2021-03-31"
"1294","18","266","0.000","2021-03-01","2021-03-31"
"1295","18","272","0.000","2021-03-01","2021-03-31"
"1296","18","275","0.000","2021-03-01","2021-03-31"
"1297","18","281","0.000","2021-03-01","2021-03-31"
"1298","18","285","0.000","2021-03-01","2021-03-31"
"1299","18","300","0.000","2021-03-01","2021-03-31"
"1300","18","305","0.000","2021-03-01","2021-03-31"
"1301","18","315","0.000","2021-03-01","2021-03-31"
"1302","18","316","1.446","2021-03-01","2021-03-31"
"1303","18","317","1.443","2021-03-01","2021-03-31"
"1304","18","318","1.423","2021-03-01","2021-03-31"
"1305","18","331","0.000","2021-03-01","2021-03-31"
"1306","18","333","1.510","2021-03-01","2021-03-31"
"1307","18","334","0.000","2021-03-01","2021-03-31"
"1308","18","336","0.000","2021-03-01","2021-03-31"
"1309","18","341","0.000","2021-03-01","2021-03-31"
"1310","18","343","1.452","2021-03-01","2021-03-31"
"1311","18","344","0.000","2021-03-01","2021-03-31"
"1312","18","345","1.465","2021-03-01","2021-03-31"
"1313","18","346","1.511","2021-03-01","2021-03-31"
"1314","18","350","3.129","2021-03-01","2021-03-31"
"1315","18","352","0.000","2021-03-01","2021-03-31"
"1316","18","361","0.000","2021-03-01","2021-03-31"
"1317","18","374","2.588","2021-03-01","2021-03-31"
"1318","18","376","0.000","2021-03-01","2021-03-31"
"1319","18","379","0.000","2021-03-01","2021-03-31"
"1320","18","384","0.000","2021-03-01","2021-03-31"
"1321","18","404","3.033","2021-03-01","2021-03-31"
"1322","18","405","3.060","2021-03-01","2021-03-31"
"1323","18","406","3.033","2021-03-01","2021-03-31"
"1324","18","407","2.858","2021-03-01","2021-03-31"
"1325","18","413","0.000","2021-03-01","2021-03-31"
"1326","18","414","0.000","2021-03-01","2021-03-31"
"1327","18","426","1.870","2021-03-01","2021-03-31"
"1328","18","427","1.810","2021-03-01","2021-03-31"
"1329","18","428","1.801","2021-03-01","2021-03-31"
"1330","18","429","1.771","2021-03-01","2021-03-31"
"1331","18","430","1.815","2021-03-01","2021-03-31"
"1332","18","436","0.000","2021-03-01","2021-03-31"
"1333","18","463","4.380","2021-03-01","2021-03-31"
"1334","18","464","1.700","2021-03-01","2021-03-31"
"1335","18","465","3.912","2021-03-01","2021-03-31"
"1336","18","466","3.849","2021-03-01","2021-03-31"
"1337","18","467","2.715","2021-03-01","2021-03-31"
"1338","18","468","2.771","2021-03-01","2021-03-31"
"1339","18","469","1.974","2021-03-01","2021-03-31"
"1340","18","470","2.650","2021-03-01","2021-03-31"
"1341","18","471","2.651","2021-03-01","2021-03-31"
"1342","18","472","4.380","2021-03-01","2021-03-31"
"1343","18","473","1.893","2021-03-01","2021-03-31"
"1344","18","474","2.213","2021-03-01","2021-03-31"
"1345","18","475","2.826","2021-03-01","2021-03-31"
"1346","18","476","2.710","2021-03-01","2021-03-31"
"1347","18","477","3.415","2021-03-01","2021-03-31"
"1348","18","478","2.560","2021-03-01","2021-03-31"
"1349","18","8","1.834","2021-02-01","2021-02-28"
"1350","18","13","0.000","2021-02-01","2021-02-28"
"1351","18","14","2.090","2021-02-01","2021-02-28"
"1352","18","15","0.000","2021-02-01","2021-02-28"
"1353","18","16","0.000","2021-02-01","2021-02-28"
"1354","18","21","0.000","2021-02-01","2021-02-28"
"1355","18","22","2.162","2021-02-01","2021-02-28"
"1356","18","23","0.000","2021-02-01","2021-02-28"
"1357","18","24","0.000","2021-02-01","2021-02-28"
"1358","18","57","0.000","2021-02-01","2021-02-28"
"1359","18","61","0.000","2021-02-01","2021-02-28"
"1360","18","62","0.000","2021-02-01","2021-02-28"
"1361","18","63","0.000","2021-02-01","2021-02-28"
"1362","18","69","0.000","2021-02-01","2021-02-28"
"1363","18","70","0.000","2021-02-01","2021-02-28"
"1364","18","71","2.106","2021-02-01","2021-02-28"
"1365","18","72","0.000","2021-02-01","2021-02-28"
"1366","18","73","0.000","2021-02-01","2021-02-28"
"1367","18","75","3.078","2021-02-01","2021-02-28"
"1368","18","85","0.000","2021-02-01","2021-02-28"
"1369","18","90","0.000","2021-02-01","2021-02-28"
"1370","18","91","0.000","2021-02-01","2021-02-28"
"1371","18","98","2.689","2021-02-01","2021-02-28"
"1372","18","99","1.666","2021-02-01","2021-02-28"
"1373","18","100","0.000","2021-02-01","2021-02-28"
"1374","18","101","0.000","2021-02-01","2021-02-28"
"1375","18","102","0.000","2021-02-01","2021-02-28"
"1376","18","128","0.000","2021-02-01","2021-02-28"
"1377","18","134","2.695","2021-02-01","2021-02-28"
"1378","18","135","3.313","2021-02-01","2021-02-28"
"1379","18","139","3.372","2021-02-01","2021-02-28"
"1380","18","141","0.705","2021-02-01","2021-02-28"
"1381","18","148","0.000","2021-02-01","2021-02-28"
"1382","18","150","1.586","2021-02-01","2021-02-28"
"1383","18","151","0.000","2021-02-01","2021-02-28"
"1384","18","152","0.000","2021-02-01","2021-02-28"
"1385","18","153","0.000","2021-02-01","2021-02-28"
"1386","18","154","0.000","2021-02-01","2021-02-28"
"1387","18","159","2.818","2021-02-01","2021-02-28"
"1388","18","162","2.151","2021-02-01","2021-02-28"
"1389","18","163","0.000","2021-02-01","2021-02-28"
"1390","18","170","0.000","2021-02-01","2021-02-28"
"1391","18","180","0.000","2021-02-01","2021-02-28"
"1392","18","189","1.542","2021-02-01","2021-02-28"
"1393","18","190","1.511","2021-02-01","2021-02-28"
"1394","18","196","0.000","2021-02-01","2021-02-28"
"1395","18","198","2.103","2021-02-01","2021-02-28"
"1396","18","213","0.000","2021-02-01","2021-02-28"
"1397","18","216","3.249","2021-02-01","2021-02-28"
"1398","18","223","2.740","2021-02-01","2021-02-28"
"1399","18","224","3.070","2021-02-01","2021-02-28"
"1400","18","227","0.000","2021-02-01","2021-02-28"
"1401","18","235","0.000","2021-02-01","2021-02-28"
"1402","18","240","0.000","2021-02-01","2021-02-28"
"1403","18","255","0.000","2021-02-01","2021-02-28"
"1404","18","266","0.000","2021-02-01","2021-02-28"
"1405","18","272","0.000","2021-02-01","2021-02-28"
"1406","18","275","0.000","2021-02-01","2021-02-28"
"1407","18","281","0.000","2021-02-01","2021-02-28"
"1408","18","285","0.000","2021-02-01","2021-02-28"
"1409","18","300","0.000","2021-02-01","2021-02-28"
"1410","18","305","0.000","2021-02-01","2021-02-28"
"1411","18","315","0.000","2021-02-01","2021-02-28"
"1412","18","316","1.420","2021-02-01","2021-02-28"
"1413","18","317","1.417","2021-02-01","2021-02-28"
"1414","18","318","1.399","2021-02-01","2021-02-28"
"1415","18","331","0.000","2021-02-01","2021-02-28"
"1416","18","333","1.514","2021-02-01","2021-02-28"
"1417","18","334","0.000","2021-02-01","2021-02-28"
"1418","18","336","0.000","2021-02-01","2021-02-28"
"1419","18","341","0.000","2021-02-01","2021-02-28"
"1420","18","343","1.456","2021-02-01","2021-02-28"
"1421","18","344","0.000","2021-02-01","2021-02-28"
"1422","18","345","1.549","2021-02-01","2021-02-28"
"1423","18","346","1.596","2021-02-01","2021-02-28"
"1424","18","350","3.062","2021-02-01","2021-02-28"
"1425","18","352","0.000","2021-02-01","2021-02-28"
"1426","18","361","0.000","2021-02-01","2021-02-28"
"1427","18","374","2.676","2021-02-01","2021-02-28"
"1428","18","376","0.000","2021-02-01","2021-02-28"
"1429","18","379","0.000","2021-02-01","2021-02-28"
"1430","18","384","0.000","2021-02-01","2021-02-28"
"1431","18","404","3.070","2021-02-01","2021-02-28"
"1432","18","405","3.098","2021-02-01","2021-02-28"
"1433","18","406","3.070","2021-02-01","2021-02-28"
"1434","18","407","2.895","2021-02-01","2021-02-28"
"1435","18","413","0.000","2021-02-01","2021-02-28"
"1436","18","414","0.000","2021-02-01","2021-02-28"
"1437","18","426","2.106","2021-02-01","2021-02-28"
"1438","18","427","2.033","2021-02-01","2021-02-28"
"1439","18","428","2.023","2021-02-01","2021-02-28"
"1440","18","429","1.993","2021-02-01","2021-02-28"
"1441","18","430","2.015","2021-02-01","2021-02-28"
"1442","18","436","0.000","2021-02-01","2021-02-28"
"1443","18","463","4.380","2021-02-01","2021-02-28"
"1444","18","464","1.623","2021-02-01","2021-02-28"
"1445","18","465","3.914","2021-02-01","2021-02-28"
"1446","18","466","3.849","2021-02-01","2021-02-28"
"1447","18","467","2.716","2021-02-01","2021-02-28"
"1448","18","468","2.828","2021-02-01","2021-02-28"
"1449","18","469","1.980","2021-02-01","2021-02-28"
"1450","18","470","2.653","2021-02-01","2021-02-28"
"1451","18","471","2.657","2021-02-01","2021-02-28"
"1452","18","472","4.380","2021-02-01","2021-02-28"
"1453","18","473","1.998","2021-02-01","2021-02-28"
"1454","18","474","2.368","2021-02-01","2021-02-28"
"1455","18","475","2.855","2021-02-01","2021-02-28"
"1456","18","476","2.710","2021-02-01","2021-02-28"
"1457","18","477","3.297","2021-02-01","2021-02-28"
"1458","18","478","2.588","2021-02-01","2021-02-28"
"1459","18","8","1.841","2021-01-01","2021-01-31"
"1460","18","13","0.000","2021-01-01","2021-01-31"
"1461","18","14","2.098","2021-01-01","2021-01-31"
"1462","18","15","0.000","2021-01-01","2021-01-31"
"1463","18","16","0.000","2021-01-01","2021-01-31"
"1464","18","21","0.000","2021-01-01","2021-01-31"
"1465","18","22","2.079","2021-01-01","2021-01-31"
"1466","18","23","0.000","2021-01-01","2021-01-31"
"1467","18","24","0.000","2021-01-01","2021-01-31"
"1468","18","57","0.000","2021-01-01","2021-01-31"
"1469","18","61","0.000","2021-01-01","2021-01-31"
"1470","18","62","0.000","2021-01-01","2021-01-31"
"1471","18","63","0.000","2021-01-01","2021-01-31"
"1472","18","69","0.000","2021-01-01","2021-01-31"
"1473","18","70","0.000","2021-01-01","2021-01-31"
"1474","18","71","2.113","2021-01-01","2021-01-31"
"1475","18","72","0.000","2021-01-01","2021-01-31"
"1476","18","73","0.000","2021-01-01","2021-01-31"
"1477","18","75","3.075","2021-01-01","2021-01-31"
"1478","18","85","0.000","2021-01-01","2021-01-31"
"1479","18","90","0.000","2021-01-01","2021-01-31"
"1480","18","91","0.000","2021-01-01","2021-01-31"
"1481","18","98","2.891","2021-01-01","2021-01-31"
"1482","18","99","1.665","2021-01-01","2021-01-31"
"1483","18","100","0.000","2021-01-01","2021-01-31"
"1484","18","101","0.000","2021-01-01","2021-01-31"
"1485","18","102","0.000","2021-01-01","2021-01-31"
"1486","18","128","0.000","2021-01-01","2021-01-31"
"1487","18","134","2.710","2021-01-01","2021-01-31"
"1488","18","135","3.348","2021-01-01","2021-01-31"
"1489","18","139","3.251","2021-01-01","2021-01-31"
"1490","18","141","0.722","2021-01-01","2021-01-31"
"1491","18","148","0.000","2021-01-01","2021-01-31"
"1492","18","150","1.587","2021-01-01","2021-01-31"
"1493","18","151","0.000","2021-01-01","2021-01-31"
"1494","18","152","0.000","2021-01-01","2021-01-31"
"1495","18","153","0.000","2021-01-01","2021-01-31"
"1496","18","154","0.000","2021-01-01","2021-01-31"
"1497","18","159","2.929","2021-01-01","2021-01-31"
"1498","18","162","2.364","2021-01-01","2021-01-31"
"1499","18","163","0.000","2021-01-01","2021-01-31"
"1500","18","170","0.000","2021-01-01","2021-01-31"
"1501","18","180","0.000","2021-01-01","2021-01-31"
"1502","18","189","1.537","2021-01-01","2021-01-31"
"1503","18","190","1.507","2021-01-01","2021-01-31"
"1504","18","196","0.000","2021-01-01","2021-01-31"
"1505","18","198","2.291","2021-01-01","2021-01-31"
"1506","18","213","0.000","2021-01-01","2021-01-31"
"1507","18","216","2.545","2021-01-01","2021-01-31"
"1508","18","223","2.812","2021-01-01","2021-01-31"
"1509","18","224","3.032","2021-01-01","2021-01-31"
"1510","18","227","0.000","2021-01-01","2021-01-31"
"1511","18","235","0.000","2021-01-01","2021-01-31"
"1512","18","240","0.000","2021-01-01","2021-01-31"
"1513","18","255","0.000","2021-01-01","2021-01-31"
"1514","18","266","0.000","2021-01-01","2021-01-31"
"1515","18","272","0.000","2021-01-01","2021-01-31"
"1516","18","275","0.000","2021-01-01","2021-01-31"
"1517","18","281","0.000","2021-01-01","2021-01-31"
"1518","18","285","0.000","2021-01-01","2021-01-31"
"1519","18","300","0.000","2021-01-01","2021-01-31"
"1520","18","305","0.000","2021-01-01","2021-01-31"
"1521","18","315","0.000","2021-01-01","2021-01-31"
"1522","18","316","1.497","2021-01-01","2021-01-31"
"1523","18","317","1.493","2021-01-01","2021-01-31"
"1524","18","318","1.474","2021-01-01","2021-01-31"
"1525","18","331","0.000","2021-01-01","2021-01-31"
"1526","18","333","1.509","2021-01-01","2021-01-31"
"1527","18","334","0.000","2021-01-01","2021-01-31"
"1528","18","336","0.000","2021-01-01","2021-01-31"
"1529","18","341","0.000","2021-01-01","2021-01-31"
"1530","18","343","1.466","2021-01-01","2021-01-31"
"1531","18","344","0.000","2021-01-01","2021-01-31"
"1532","18","345","1.376","2021-01-01","2021-01-31"
"1533","18","346","1.417","2021-01-01","2021-01-31"
"1534","18","350","3.024","2021-01-01","2021-01-31"
"1535","18","352","0.000","2021-01-01","2021-01-31"
"1536","18","361","0.000","2021-01-01","2021-01-31"
"1537","18","374","2.723","2021-01-01","2021-01-31"
"1538","18","376","0.000","2021-01-01","2021-01-31"
"1539","18","379","0.000","2021-01-01","2021-01-31"
"1540","18","384","0.000","2021-01-01","2021-01-31"
"1541","18","404","2.867","2021-01-01","2021-01-31"
"1542","18","405","2.892","2021-01-01","2021-01-31"
"1543","18","406","2.867","2021-01-01","2021-01-31"
"1544","18","407","2.701","2021-01-01","2021-01-31"
"1545","18","413","0.000","2021-01-01","2021-01-31"
"1546","18","414","0.000","2021-01-01","2021-01-31"
"1547","18","426","1.907","2021-01-01","2021-01-31"
"1548","18","427","1.842","2021-01-01","2021-01-31"
"1549","18","428","1.831","2021-01-01","2021-01-31"
"1550","18","429","1.808","2021-01-01","2021-01-31"
"1551","18","430","1.864","2021-01-01","2021-01-31"
"1552","18","436","0.000","2021-01-01","2021-01-31"
"1553","18","463","4.380","2021-01-01","2021-01-31"
"1554","18","464","1.706","2021-01-01","2021-01-31"
"1555","18","465","3.879","2021-01-01","2021-01-31"
"1556","18","466","3.849","2021-01-01","2021-01-31"
"1557","18","467","2.693","2021-01-01","2021-01-31"
"1558","18","468","2.962","2021-01-01","2021-01-31"
"1559","18","469","2.162","2021-01-01","2021-01-31"
"1560","18","470","2.676","2021-01-01","2021-01-31"
"1561","18","471","2.698","2021-01-01","2021-01-31"
"1562","18","472","4.380","2021-01-01","2021-01-31"
"1563","18","473","2.107","2021-01-01","2021-01-31"
"1564","18","474","2.458","2021-01-01","2021-01-31"
"1565","18","475","2.887","2021-01-01","2021-01-31"
"1566","18","476","2.847","2021-01-01","2021-01-31"
"1567","18","477","3.103","2021-01-01","2021-01-31"
"1568","18","478","2.522","2021-01-01","2021-01-31"
"1569","18","8","1.841","2020-12-01","2020-12-31"
"1570","18","13","0.000","2020-12-01","2020-12-31"
"1571","18","14","2.098","2020-12-01","2020-12-31"
"1572","18","15","0.000","2020-12-01","2020-12-31"
"1573","18","16","0.000","2020-12-01","2020-12-31"
"1574","18","21","0.000","2020-12-01","2020-12-31"
"1575","18","22","2.079","2020-12-01","2020-12-31"
"1576","18","23","0.000","2020-12-01","2020-12-31"
"1577","18","24","0.000","2020-12-01","2020-12-31"
"1578","18","57","0.000","2020-12-01","2020-12-31"
"1579","18","61","0.000","2020-12-01","2020-12-31"
"1580","18","62","0.000","2020-12-01","2020-12-31"
"1581","18","63","0.000","2020-12-01","2020-12-31"
"1582","18","69","0.000","2020-12-01","2020-12-31"
"1583","18","70","0.000","2020-12-01","2020-12-31"
"1584","18","71","2.113","2020-12-01","2020-12-31"
"1585","18","72","0.000","2020-12-01","2020-12-31"
"1586","18","73","0.000","2020-12-01","2020-12-31"
"1587","18","75","3.075","2020-12-01","2020-12-31"
"1588","18","85","0.000","2020-12-01","2020-12-31"
"1589","18","90","0.000","2020-12-01","2020-12-31"
"1590","18","91","0.000","2020-12-01","2020-12-31"
"1591","18","98","2.891","2020-12-01","2020-12-31"
"1592","18","99","1.665","2020-12-01","2020-12-31"
"1593","18","100","0.000","2020-12-01","2020-12-31"
"1594","18","101","0.000","2020-12-01","2020-12-31"
"1595","18","102","0.000","2020-12-01","2020-12-31"
"1596","18","128","0.000","2020-12-01","2020-12-31"
"1597","18","134","2.710","2020-12-01","2020-12-31"
"1598","18","135","3.348","2020-12-01","2020-12-31"
"1599","18","139","3.251","2020-12-01","2020-12-31"
"1600","18","141","0.722","2020-12-01","2020-12-31"
"1601","18","148","0.000","2020-12-01","2020-12-31"
"1602","18","150","1.587","2020-12-01","2020-12-31"
"1603","18","151","0.000","2020-12-01","2020-12-31"
"1604","18","152","0.000","2020-12-01","2020-12-31"
"1605","18","153","0.000","2020-12-01","2020-12-31"
"1606","18","154","0.000","2020-12-01","2020-12-31"
"1607","18","159","2.929","2020-12-01","2020-12-31"
"1608","18","162","2.364","2020-12-01","2020-12-31"
"1609","18","163","0.000","2020-12-01","2020-12-31"
"1610","18","170","0.000","2020-12-01","2020-12-31"
"1611","18","180","0.000","2020-12-01","2020-12-31"
"1612","18","189","1.537","2020-12-01","2020-12-31"
"1613","18","190","1.507","2020-12-01","2020-12-31"
"1614","18","196","0.000","2020-12-01","2020-12-31"
"1615","18","198","2.291","2020-12-01","2020-12-31"
"1616","18","213","0.000","2020-12-01","2020-12-31"
"1617","18","216","2.545","2020-12-01","2020-12-31"
"1618","18","223","2.812","2020-12-01","2020-12-31"
"1619","18","224","3.032","2020-12-01","2020-12-31"
"1620","18","227","0.000","2020-12-01","2020-12-31"
"1621","18","235","0.000","2020-12-01","2020-12-31"
"1622","18","240","0.000","2020-12-01","2020-12-31"
"1623","18","255","0.000","2020-12-01","2020-12-31"
"1624","18","266","0.000","2020-12-01","2020-12-31"
"1625","18","272","0.000","2020-12-01","2020-12-31"
"1626","18","275","0.000","2020-12-01","2020-12-31"
"1627","18","281","0.000","2020-12-01","2020-12-31"
"1628","18","285","0.000","2020-12-01","2020-12-31"
"1629","18","300","0.000","2020-12-01","2020-12-31"
"1630","18","305","0.000","2020-12-01","2020-12-31"
"1631","18","315","0.000","2020-12-01","2020-12-31"
"1632","18","316","1.497","2020-12-01","2020-12-31"
"1633","18","317","1.493","2020-12-01","2020-12-31"
"1634","18","318","1.474","2020-12-01","2020-12-31"
"1635","18","331","0.000","2020-12-01","2020-12-31"
"1636","18","333","1.509","2020-12-01","2020-12-31"
"1637","18","334","0.000","2020-12-01","2020-12-31"
"1638","18","336","0.000","2020-12-01","2020-12-31"
"1639","18","341","0.000","2020-12-01","2020-12-31"
"1640","18","343","1.466","2020-12-01","2020-12-31"
"1641","18","344","0.000","2020-12-01","2020-12-31"
"1642","18","345","1.376","2020-12-01","2020-12-31"
"1643","18","346","1.417","2020-12-01","2020-12-31"
"1644","18","350","3.024","2020-12-01","2020-12-31"
"1645","18","352","0.000","2020-12-01","2020-12-31"
